date,stock_code,stock_name,close,volume,turnover,ema20,ema60,ema120,signal_type,entry_date,d,r20,scenario,market_cap
2026-01-13,2360,致茂,984.0,3389491.0,33.35,851.31,824.0,823.05,gap,2026-01-07,4,0.789,A,418441768800
2026-01-13,2344,華邦電,99.8,42978779.0,42.89,88.15,73.21,66.45,surge,2026-01-06,5,0.778,A,449100019960
2026-01-13,2449,京元電子,270.5,27923161.0,75.53,248.26,228.13,218.55,surge,2026-01-02,7,0.832,A,330752549550
2026-01-14,3481,群創,24.4,172851849.0,42.18,18.52,15.34,14.06,surge,2026-01-14,0,0.68,A,194936416560
2026-01-14,2404,漢唐,1150.0,8701305.0,100.07,979.96,891.03,845.21,surge,2026-01-13,1,0.835,A,219174705000
2026-01-14,2313,華通,132.5,87910228.0,116.48,106.49,93.0,87.14,surge,2026-01-12,2,0.737,A,157916229500
2026-01-14,2360,致茂,989.0,2875840.0,28.44,864.43,829.41,825.79,gap,2026-01-07,5,0.783,A,420567997300
2026-01-14,2344,華邦電,99.8,23626210.0,23.58,89.26,74.08,67.01,surge,2026-01-06,6,0.78,A,449100019960
2026-01-14,2449,京元電子,270.5,15675308.0,42.4,250.38,229.52,219.41,surge,2026-01-02,8,0.83,A,330752549550
2026-01-15,3481,群創,24.95,174985764.0,43.66,19.13,15.66,14.24,surge,2026-01-14,1,0.672,A,199330475130
2026-01-15,2404,漢唐,1150.0,4219278.0,48.52,996.15,899.52,850.24,surge,2026-01-13,2,0.837,A,219174705000
2026-01-15,2313,華通,141.0,127054438.0,179.15,109.78,94.57,88.03,surge,2026-01-12,3,0.696,A,168046704600
2026-01-15,2360,致茂,966.0,2113518.0,20.42,874.1,833.88,828.11,gap,2026-01-07,6,0.802,A,410787346200
2026-01-15,2344,華邦電,99.2,22752094.0,22.57,90.2,74.91,67.54,surge,2026-01-06,7,0.79,A,446400019840
2026-01-15,3443,創意,2505.0,3233264.0,80.99,2301.8,2215.32,2193.52,surge,2026-01-06,7,0.829,A,335699809500
2026-01-15,2449,京元電子,267.5,19953479.0,53.38,252.01,230.77,220.2,surge,2026-01-02,9,0.841,A,327084314250
2026-01-16,1303,南亞,73.8,370162871.0,273.18,62.87,58.87,56.43,surge,2026-01-15,1,0.815,A,585294634080
2026-01-16,3481,群創,26.6,203092092.0,54.02,19.84,16.02,14.44,surge,2026-01-14,2,0.639,A,212512650840
2026-01-16,1519,華城,965.0,15052406.0,145.26,807.67,752.54,723.9,surge,2026-01-14,2,0.798,A,304824972000
2026-01-16,2408,南亞科,250.0,16081545.0,40.2,213.36,180.4,164.77,surge,2026-01-12,4,0.791,A,774656975000
2026-01-16,2313,華通,142.0,71377491.0,101.36,112.85,96.13,88.93,surge,2026-01-12,4,0.696,A,169238525200
2026-01-16,2360,致茂,989.0,1840855.0,18.21,885.04,838.97,830.77,gap,2026-01-07,7,0.785,A,420567997300
2026-01-16,3443,創意,2510.0,3611838.0,90.66,2321.63,2224.99,2198.75,surge,2026-01-06,8,0.83,A,336369869000
2026-01-16,2449,京元電子,273.5,26587387.0,72.72,254.05,232.17,221.08,surge,2026-01-02,10,0.826,A,334420784850
2026-01-19,2344,華邦電,116.5,54995554.0,64.07,94.11,77.27,68.98,gap,2026-01-19,0,0.772,A,524250023300
2026-01-19,2408,南亞科,275.0,13083599.0,35.98,219.23,183.5,166.59,gap,2026-01-19,0,0.762,A,852122672500
2026-01-19,3481,群創,28.8,243265641.0,70.06,20.7,16.43,14.68,gap,2026-01-19,0,0.641,A,230088885120
2026-01-19,3443,創意,2695.0,3721814.0,100.3,2357.19,2240.4,2206.95,surge,2026-01-19,0,0.836,A,361162070500
2026-01-19,1303,南亞,79.4,362661421.0,287.95,64.45,59.54,56.81,surge,2026-01-19,0,0.773,A,629707235040
2026-01-19,1519,華城,963.0,8846226.0,85.19,822.46,759.44,727.85,surge,2026-01-14,3,0.8,A,304193210400
2026-01-19,2313,華通,143.5,78639011.0,112.85,115.77,97.68,89.83,surge,2026-01-12,5,0.69,A,171026256100
2026-01-19,2303,聯電,62.5,340870889.0,213.04,53.36,49.67,47.82,gap,2026-01-07,8,0.795,A,786157787500
2026-01-19,2360,致茂,950.0,2893172.0,27.49,891.23,842.61,832.74,gap,2026-01-07,8,0.821,A,403983415000
2026-01-19,2449,京元電子,271.5,18283023.0,49.64,255.72,233.46,221.92,surge,2026-01-02,11,0.836,A,331975294650
2026-01-20,2303,聯電,67.8,471877466.0,319.93,54.74,50.27,48.15,surge,2026-01-20,0,0.773,A,852823967880
2026-01-20,2360,致茂,1030.0,4547148.0,46.84,904.44,848.75,836.0,surge,2026-01-20,0,0.836,A,438003071000
2026-01-20,2344,華邦電,113.0,52267677.0,59.06,95.91,78.44,69.71,gap,2026-01-19,1,0.803,A,508500022600
2026-01-20,2408,南亞科,272.0,27036020.0,73.54,224.26,186.4,168.34,gap,2026-01-19,1,0.778,A,842826788800
2026-01-20,3481,群創,27.15,207345365.0,56.29,21.31,16.79,14.89,gap,2026-01-19,1,0.691,A,216906709410
2026-01-20,3443,創意,2700.0,2034495.0,54.93,2389.84,2255.46,2215.1,surge,2026-01-19,1,0.839,A,361832130000
2026-01-20,1303,南亞,76.4,229688124.0,175.48,65.59,60.09,57.14,surge,2026-01-19,1,0.807,A,605914770240
2026-01-20,1519,華城,1005.0,8949618.0,89.94,839.85,767.49,732.43,surge,2026-01-14,4,0.768,A,317460204000
2026-01-20,2313,華通,148.0,69647761.0,103.08,118.84,99.33,90.79,surge,2026-01-12,6,0.673,A,176389448800
2026-01-20,2449,京元電子,274.5,17352958.0,47.63,257.5,234.81,222.79,surge,2026-01-02,12,0.835,A,335643529950
2026-01-21,2303,聯電,68.4,440182510.0,301.08,56.04,50.86,48.48,surge,2026-01-20,1,0.767,A,860371082640
2026-01-21,3481,群創,27.15,760462270.0,206.47,21.87,17.13,15.09,gap,2026-01-19,2,0.704,A,216906709410
2026-01-21,1519,華城,1025.0,7506374.0,76.94,857.48,775.94,737.27,surge,2026-01-14,5,0.753,A,323777820000
2026-01-21,2313,華通,144.5,68405080.0,98.85,121.28,100.81,91.68,surge,2026-01-12,7,0.696,A,172218076700
2026-01-22,2313,華通,155.5,96379790.0,149.87,124.54,102.6,92.73,surge,2026-01-22,0,0.747,A,185328103300
2026-01-22,2308,台達電,1245.0,20586581.0,256.3,1062.11,989.71,956.91,surge,2026-01-22,0,0.825,A,3233941408500
2026-01-22,2303,聯電,67.6,269507104.0,182.19,57.14,51.41,48.8,surge,2026-01-20,2,0.778,A,850308262959
2026-01-22,2408,南亞科,266.5,22556646.0,60.11,230.58,191.07,171.3,gap,2026-01-19,3,0.809,A,825784335350
2026-01-22,1303,南亞,77.8,186857331.0,145.38,67.45,61.1,57.75,surge,2026-01-19,3,0.794,A,617017920480
2026-01-22,1519,華城,1080.0,8441423.0,91.17,878.67,785.91,742.93,surge,2026-01-14,6,0.714,A,341151264000
2026-01-22,2449,京元電子,274.5,19821466.0,54.41,259.94,237.13,224.36,surge,2026-01-02,14,0.849,A,335643529950
2026-01-23,2313,華通,171.0,86666195.0,148.2,128.96,104.85,94.03,surge,2026-01-23,0,0.695,A,203801322600
2026-01-23,2308,台達電,1260.0,18187774.0,229.17,1080.96,998.57,961.92,surge,2026-01-22,1,0.819,A,3272904558000
2026-01-23,2303,聯電,64.8,270176976.0,175.07,57.87,51.85,49.06,surge,2026-01-20,3,0.814,A,815088394080
2026-01-23,2408,南亞科,271.5,167399779.0,454.49,234.48,193.71,172.96,gap,2026-01-19,4,0.804,A,841277474850
2026-01-23,3443,創意,2725.0,4049019.0,110.34,2456.05,2292.33,2235.93,surge,2026-01-19,4,0.848,A,365182427500
2026-01-23,1303,南亞,77.1,123752600.0,95.41,68.37,61.63,58.07,surge,2026-01-19,4,0.804,A,611466345360
2026-01-23,1519,華城,1030.0,5006159.0,51.56,893.09,793.91,747.68,surge,2026-01-14,7,0.747,A,325357224000
2026-01-23,2449,京元電子,286.5,31111991.0,89.14,262.47,238.75,225.39,surge,2026-01-02,15,0.822,A,350316471150
2026-01-26,6446,藥華藥,660.0,7284832.0,48.08,549.83,518.49,505.73,surge,2026-01-26,0,0.795,A,250555404000
2026-01-26,2454,聯發科,1770.0,24725299.0,437.64,1504.2,1398.14,1321.89,gap,2026-01-26,0,0.832,A,2838924594000
2026-01-26,1301,台塑,48.8,89416465.0,43.64,42.35,40.82,40.09,surge,2026-01-26,0,0.84,A,310648151040
2026-01-26,2313,華通,177.0,151595553.0,268.32,133.54,107.21,95.4,surge,2026-01-23,1,0.678,A,210952246200
2026-01-26,2308,台達電,1230.0,13054383.0,160.57,1095.15,1006.16,966.35,surge,2026-01-22,2,0.842,A,3194978259000
2026-01-26,2303,聯電,69.3,224632465.0,155.67,58.96,52.42,49.4,surge,2026-01-20,4,0.764,A,871691754780
2026-01-26,2408,南亞科,286.0,112336106.0,321.28,239.39,196.74,174.83,gap,2026-01-19,5,0.77,A,886207579400
2026-01-26,1303,南亞,81.7,182958251.0,149.48,69.64,62.29,58.46,surge,2026-01-19,5,0.762,A,647948124720
2026-01-26,1519,華城,1020.0,4393038.0,44.81,905.17,801.32,752.18,surge,2026-01-14,8,0.754,A,322198416000
2026-01-26,2449,京元電子,297.5,25952980.0,77.21,265.81,240.67,226.58,surge,2026-01-02,16,0.806,A,363766667250
2026-01-27,2303,聯電,76.2,502571086.0,382.96,60.6,53.2,49.84,surge,2026-01-27,0,0.744,A,958483574520
2026-01-27,6446,藥華藥,722.0,14408536.0,104.03,566.23,525.16,509.3,surge,2026-01-27,0,0.738,A,274092426800
2026-01-27,2454,聯發科,1775.0,12659900.0,224.71,1529.99,1410.5,1329.38,gap,2026-01-26,1,0.833,A,2846944155000
2026-01-27,1301,台塑,51.0,191580149.0,97.71,43.18,41.15,40.27,surge,2026-01-26,1,0.805,A,324652780800
2026-01-27,2313,華通,169.0,82445814.0,139.33,136.92,109.24,96.61,surge,2026-01-23,2,0.717,A,201417681400
2026-01-27,2308,台達電,1250.0,9071726.0,113.4,1109.9,1014.16,971.04,surge,2026-01-22,3,0.833,A,3246929125000
2026-01-27,2408,南亞科,277.0,76875660.0,212.95,242.97,199.37,176.52,gap,2026-01-19,6,0.803,A,858319928300
2026-01-27,1303,南亞,79.6,108735006.0,86.55,70.59,62.85,58.81,surge,2026-01-19,6,0.786,A,631293399360
2026-01-27,1519,華城,1015.0,2498338.0,25.36,915.63,808.33,756.52,surge,2026-01-14,9,0.756,A,320619012000
2026-01-27,2449,京元電子,300.0,29314304.0,87.94,269.06,242.62,227.79,surge,2026-01-02,17,0.818,A,366823530000
2026-01-28,2344,華邦電,127.0,183205546.0,232.67,103.49,84.5,73.7,surge,2026-01-28,0,0.806,A,571500025400
2026-01-28,2408,南亞科,297.0,118256822.0,351.22,248.11,202.57,178.51,surge,2026-01-28,0,0.812,A,920292486300
2026-01-28,2337,旺宏,83.8,208678746.0,174.87,65.18,50.44,43.62,surge,2026-01-28,0,0.734,A,166033677440
2026-01-28,2303,聯電,75.9,528730262.0,401.31,62.06,53.94,50.27,surge,2026-01-27,1,0.752,A,954710017140
2026-01-28,6446,藥華藥,700.0,7359907.0,51.52,578.97,530.9,512.45,surge,2026-01-27,1,0.765,A,265740580000
2026-01-28,2454,聯發科,1780.0,10480567.0,186.55,1553.8,1422.61,1336.82,gap,2026-01-26,2,0.832,A,2854963716000
2026-01-28,1301,台塑,51.3,95054642.0,48.76,43.95,41.48,40.45,surge,2026-01-26,2,0.802,A,326562503040
2026-01-28,2313,華通,176.0,67567995.0,118.92,140.64,111.43,97.93,surge,2026-01-23,3,0.696,A,209760425600
2026-01-28,2383,台光電,1900.0,4507607.0,85.64,1673.95,1584.09,1532.45,surge,2026-01-23,3,0.849,A,680810090000
2026-01-28,2308,台達電,1280.0,11623072.0,148.78,1126.1,1022.87,976.15,surge,2026-01-22,4,0.817,A,3324855424000
2026-01-28,1303,南亞,80.5,132427952.0,106.6,71.53,63.43,59.17,surge,2026-01-19,7,0.781,A,638431138800
2026-01-28,1519,華城,1040.0,3300807.0,34.33,927.48,815.92,761.21,surge,2026-01-14,10,0.737,A,328516032000
2026-01-28,2449,京元電子,311.0,21393165.0,66.53,273.06,244.86,229.17,surge,2026-01-02,18,0.789,A,380273726100
2026-01-29,2337,旺宏,92.1,461137901.0,424.71,67.74,51.81,44.42,surge,2026-01-29,0,0.693,A,182478540480
2026-01-29,2344,華邦電,130.0,391188412.0,508.54,106.02,85.99,74.63,surge,2026-01-28,1,0.795,A,585000026000
2026-01-29,2408,南亞科,297.0,128064431.0,380.35,252.77,205.67,180.47,surge,2026-01-28,1,0.82,A,920292486300
2026-01-29,6446,藥華藥,731.0,7859885.0,57.46,593.45,537.46,516.06,surge,2026-01-27,2,0.737,A,277509091400
2026-01-29,2454,聯發科,1780.0,10329367.0,183.86,1575.34,1434.33,1344.15,gap,2026-01-26,3,0.834,A,2854963716000
2026-01-29,1301,台塑,49.3,65858594.0,32.47,44.46,41.74,40.6,surge,2026-01-26,3,0.837,A,313831021440
2026-01-29,2313,華通,178.0,114240700.0,203.35,144.2,113.61,99.25,surge,2026-01-23,4,0.697,A,212144066800
2026-01-29,2308,台達電,1255.0,13505064.0,169.49,1138.38,1030.48,980.76,surge,2026-01-22,5,0.838,A,3259916841500
2026-01-29,1303,南亞,77.1,84455739.0,65.12,72.06,63.88,59.46,surge,2026-01-19,8,0.82,A,611466345360
2026-01-29,1519,華城,1015.0,4703268.0,47.74,935.81,822.45,765.4,surge,2026-01-14,11,0.754,A,320619012000
2026-01-29,2449,京元電子,305.0,27049688.0,82.5,276.1,246.83,230.42,surge,2026-01-02,19,0.811,A,372937255500
2026-01-30,2408,南亞科,326.5,127839132.0,417.39,259.79,209.63,182.88,surge,2026-01-30,0,0.77,A,1011702009350
2026-01-30,2337,旺宏,92.8,397775916.0,369.14,70.13,53.15,45.22,surge,2026-01-29,1,0.701,A,183865456640
2026-01-30,2344,華邦電,128.5,250735126.0,322.19,108.16,87.38,75.52,surge,2026-01-28,2,0.813,A,578250025700
2026-01-30,6446,藥華藥,770.0,8257570.0,63.58,610.26,545.08,520.26,surge,2026-01-27,3,0.705,A,292314638000
2026-01-30,2454,聯發科,1760.0,11234997.0,197.74,1592.93,1445.01,1351.02,gap,2026-01-26,4,0.846,A,2822885472000
2026-01-30,2313,華通,169.0,100966449.0,170.63,146.56,115.43,100.4,surge,2026-01-23,5,0.747,A,201417681400
2026-01-30,1303,南亞,75.9,61243981.0,46.48,72.43,64.28,59.73,surge,2026-01-19,9,0.837,A,601949359440
2026-01-30,1519,華城,970.0,3758251.0,36.46,939.07,827.29,768.78,surge,2026-01-14,12,0.789,A,306404376000
2026-02-02,2337,旺宏,84.8,243375073.0,206.38,71.52,54.19,45.87,surge,2026-01-29,2,0.782,A,168014986240
2026-02-02,6446,藥華藥,763.0,5395187.0,41.17,624.81,552.23,524.27,surge,2026-01-27,4,0.716,A,289657232200
2026-02-02,2313,華通,172.0,120522462.0,207.3,148.98,117.28,101.59,surge,2026-01-23,6,0.747,A,204993143200
2026-02-02,1519,華城,942.0,3699440.0,34.85,939.35,831.05,771.65,surge,2026-01-14,13,0.816,A,297559713600
2026-02-03,6515,穎崴,4465.0,1330530.0,59.41,3749.83,3207.84,2926.1,surge,2026-02-03,0,0.822,A,160925744000
2026-02-03,2337,旺宏,84.5,402210727.0,339.87,72.76,55.18,46.51,surge,2026-01-29,3,0.797,A,167420593600
2026-02-03,6446,藥華藥,779.0,2314530.0,18.03,639.49,559.66,528.48,surge,2026-01-27,5,0.706,A,295731302600
2026-02-03,2454,聯發科,1795.0,11841933.0,212.56,1621.83,1464.73,1364.12,gap,2026-01-26,6,0.828,A,2879022399000
2026-02-03,2313,華通,181.5,130756104.0,237.32,152.08,119.39,102.91,surge,2026-01-23,7,0.722,A,216315438900
2026-02-03,1519,華城,947.0,5962722.0,56.47,940.08,834.85,774.54,surge,2026-01-14,14,0.817,A,299139117600
2026-02-04,2383,台光電,2040.0,6355031.0,129.64,1745.49,1624.47,1557.44,surge,2026-02-04,0,0.825,A,730975044000
2026-02-04,6515,穎崴,4555.0,830031.0,37.81,3826.52,3252.01,2953.03,surge,2026-02-03,1,0.812,A,164169488000
2026-02-04,2337,旺宏,89.7,251983161.0,226.03,74.37,56.31,47.23,surge,2026-01-29,4,0.762,A,177723399360
2026-02-04,6446,藥華藥,762.0,1375948.0,10.48,651.16,566.3,532.34,surge,2026-01-27,6,0.726,A,289277602800
2026-02-04,2454,聯發科,1800.0,11777248.0,211.99,1638.8,1475.72,1371.32,gap,2026-01-26,7,0.826,A,2887041960000
2026-02-04,2313,華通,192.0,118194240.0,226.93,155.88,121.77,104.38,surge,2026-01-23,8,0.694,A,228829555200
2026-02-04,1303,南亞,77.6,76143132.0,59.09,72.83,65.18,60.42,surge,2026-01-19,12,0.85,A,615431756160
2026-02-04,1519,華城,991.0,3864991.0,38.3,944.93,839.97,778.12,surge,2026-01-14,15,0.788,A,313037872800
2026-02-05,6515,穎崴,4425.0,509032.0,22.52,3883.51,3290.47,2977.36,surge,2026-02-03,2,0.841,A,159484080000
2026-02-05,2337,旺宏,87.9,230070230.0,202.23,75.66,57.35,47.9,surge,2026-01-29,5,0.785,A,174157043520
2026-02-05,6446,藥華藥,734.0,1847502.0,13.56,659.05,571.79,535.68,surge,2026-01-27,7,0.759,A,278647979600
2026-02-05,2454,聯發科,1770.0,16289216.0,288.32,1651.29,1485.37,1377.91,gap,2026-01-26,8,0.84,A,2838924594000
2026-02-05,2313,華通,176.0,96326474.0,169.53,157.8,123.55,105.56,surge,2026-01-23,9,0.769,A,209760425600
2026-02-05,1519,華城,955.0,4041666.0,38.6,945.89,843.74,781.05,surge,2026-01-14,16,0.825,A,301666164000
2026-02-06,6515,穎崴,4510.0,435729.0,19.65,3943.18,3330.46,3002.69,surge,2026-02-03,3,0.832,A,162547616000
2026-02-06,6446,藥華藥,723.0,2616992.0,18.92,665.14,576.75,538.77,surge,2026-01-27,8,0.775,A,274472056200
2026-02-06,2313,華通,172.0,91673587.0,157.68,159.15,125.13,106.66,surge,2026-01-23,10,0.805,A,204993143200
2026-02-09,2383,台光電,2080.0,5697621.0,118.51,1808.76,1658.92,1578.33,surge,2026-02-09,0,0.838,A,745307888000
2026-02-09,6515,穎崴,4720.0,750718.0,35.43,4017.16,3376.02,3031.08,surge,2026-02-03,4,0.798,A,170116352000
2026-02-09,6446,藥華藥,731.0,1362949.0,9.96,671.41,581.81,541.95,surge,2026-01-27,9,0.772,A,277509091400
2026-02-09,2313,華通,172.5,73482384.0,126.76,160.42,126.69,107.75,surge,2026-01-23,11,0.817,A,205589053500
2026-02-10,2383,台光電,2105.0,3163230.0,66.59,1836.97,1673.55,1587.04,surge,2026-02-09,1,0.832,A,754265915500
2026-02-10,2345,智邦,1390.0,9630459.0,133.86,1200.53,1140.52,1082.91,gap,2026-02-09,1,0.843,A,779953881000
2026-02-10,2368,金像電,846.0,10837840.0,91.69,721.01,665.58,637.55,gap,2026-02-09,1,0.811,A,431907449400
2026-02-10,6515,穎崴,4895.0,465242.0,22.77,4100.77,3425.82,3061.88,surge,2026-02-03,5,0.774,A,176423632000
2026-02-10,6446,藥華藥,728.0,720314.0,5.24,676.8,586.6,545.03,surge,2026-01-27,10,0.782,A,276370203200
2026-02-10,2313,華通,183.0,69088940.0,126.43,162.57,128.53,108.99,surge,2026-01-23,12,0.78,A,218103169800
2026-02-10,1519,華城,966.0,3904381.0,37.72,944.93,852.99,788.83,surge,2026-01-14,19,0.841,A,305140852800
2026-02-11,2337,旺宏,98.5,347913513.0,342.69,80.42,61.38,50.58,surge,2026-02-11,0,0.803,A,195158916800
2026-02-11,2383,台光電,2195.0,5309302.0,116.54,1871.07,1690.65,1597.08,surge,2026-02-09,2,0.801,A,786514814500
2026-02-11,2345,智邦,1450.0,7612726.0,110.38,1224.28,1150.67,1088.98,gap,2026-02-09,2,0.808,A,813620955000
2026-02-11,2368,金像電,829.0,11200192.0,92.85,731.29,670.94,640.71,gap,2026-02-09,2,0.829,A,423228458100
2026-02-11,6515,穎崴,5005.0,384495.0,19.24,4186.88,3477.59,3094.0,surge,2026-02-03,6,0.762,A,180388208000
2026-02-11,6446,藥華藥,725.0,1161392.0,8.42,681.39,591.14,548.0,surge,2026-01-27,11,0.793,A,275231315000
2026-02-11,2313,華通,186.5,85537718.0,159.53,164.85,130.43,110.27,surge,2026-01-23,13,0.771,A,222274541900
2026-02-23,2313,華通,205.0,61600516.0,126.28,168.67,132.88,111.84,surge,2026-02-23,0,0.817,A,244323223000
2026-02-23,2337,旺宏,103.5,193034441.0,199.79,82.62,62.76,51.46,gap,2026-02-23,0,0.783,A,205065460800
2026-02-23,7769,鴻勁,4400.0,1581221.0,69.57,3821.04,3486.52,3281.63,surge,2026-02-11,1,0.843,A,791692000000
2026-02-23,2383,台光電,2175.0,4407490.0,95.86,1900.01,1706.53,1606.64,surge,2026-02-09,3,0.81,A,779348392500
2026-02-23,2345,智邦,1400.0,7796001.0,109.14,1241.02,1158.84,1094.12,gap,2026-02-09,3,0.835,A,785565060000
2026-02-23,2368,金像電,818.0,8530571.0,69.78,739.55,675.76,643.64,gap,2026-02-09,3,0.841,A,417612640200
2026-02-23,6515,穎崴,4695.0,781911.0,36.71,4235.28,3517.51,3120.47,surge,2026-02-03,7,0.817,A,169215312000
2026-02-23,6446,藥華藥,709.0,1819224.0,12.9,684.02,595.0,550.66,surge,2026-01-27,12,0.819,A,269157244600
2026-02-24,1303,南亞,90.8,166077385.0,150.8,76.39,68.1,62.47,surge,2026-02-24,0,0.845,A,720118601280
2026-02-24,2360,致茂,1225.0,5073679.0,62.15,1029.06,934.63,887.8,gap,2026-02-24,0,0.83,A,520925982500
2026-02-24,2313,華通,225.5,114661258.0,258.56,174.09,135.92,113.72,surge,2026-02-24,0,0.757,A,268755545300
2026-02-24,2337,旺宏,113.5,122522520.0,139.06,85.56,64.43,52.48,surge,2026-02-24,0,0.732,A,224878548800
2026-02-24,7769,鴻勁,4605.0,1228106.0,56.55,3895.7,3523.19,3303.5,surge,2026-02-11,2,0.809,A,828577650000
2026-02-24,2383,台光電,2310.0,3773757.0,87.17,1939.06,1726.31,1618.26,surge,2026-02-09,4,0.768,A,827721741000
2026-02-24,2345,智邦,1405.0,3441769.0,48.36,1256.64,1166.91,1099.26,gap,2026-02-09,4,0.829,A,788370649500
2026-02-24,2368,金像電,833.0,6121104.0,50.99,748.45,680.92,646.77,gap,2026-02-09,4,0.827,A,425270573700
2026-02-24,6515,穎崴,4765.0,569097.0,27.12,4285.73,3558.41,3147.65,surge,2026-02-03,8,0.812,A,171738224000
2026-02-24,6446,藥華藥,731.0,1290162.0,9.43,688.5,599.46,553.64,surge,2026-01-27,13,0.804,A,277509091400
2026-02-24,2308,台達電,1385.0,14083155.0,195.05,1204.44,1090.79,1021.59,surge,2026-01-22,16,0.814,A,3597597470500
2026-02-24,2301,光寶科,193.5,38376937.0,74.26,172.83,165.74,161.61,surge,2026-01-22,16,0.842,A,448166859300
2026-02-25,3533,嘉澤,1795.0,2920613.0,52.43,1562.78,1422.76,1340.13,surge,2026-02-25,0,0.85,A,201999786500
2026-02-25,1802,台玻,61.3,306161234.0,187.68,49.11,42.62,38.74,surge,2026-02-25,0,0.812,A,178264127040
2026-02-25,1303,南亞,94.9,164199594.0,155.83,78.15,68.98,63.0,surge,2026-02-24,1,0.811,A,752634969840
2026-02-25,2360,致茂,1255.0,3934992.0,49.38,1050.58,945.13,893.87,gap,2026-02-24,1,0.811,A,533683353500
2026-02-25,2313,華通,209.5,102743885.0,215.25,177.46,138.33,115.3,surge,2026-02-24,1,0.822,A,249686415700
2026-02-25,2337,旺宏,108.0,226366617.0,244.48,87.7,65.85,53.4,surge,2026-02-24,1,0.778,A,213981350400
2026-02-25,7769,鴻勁,4815.0,1046444.0,50.39,3983.26,3565.55,3328.49,surge,2026-02-11,3,0.776,A,866362950000
2026-02-25,2383,台光電,2420.0,3740810.0,90.53,1984.86,1749.06,1631.51,surge,2026-02-09,5,0.737,A,867137062000
2026-02-25,2345,智邦,1450.0,4862429.0,70.51,1275.05,1176.19,1105.06,gap,2026-02-09,5,0.8,A,813620955000
2026-02-25,2368,金像電,845.0,7582416.0,64.07,757.64,686.3,650.05,gap,2026-02-09,5,0.817,A,431396920500
2026-02-25,6515,穎崴,5000.0,530968.0,26.55,4353.75,3605.68,3178.26,surge,2026-02-03,9,0.78,A,180208000000
2026-02-25,6446,藥華藥,747.0,1188720.0,8.88,694.07,604.3,556.84,surge,2026-01-27,14,0.787,A,283583161800
2026-02-25,6505,台塑化,56.0,22328739.0,12.5,50.55,50.12,50.61,surge,2026-01-26,15,0.839,B,533453743200
2026-02-25,2308,台達電,1435.0,14709013.0,211.07,1226.4,1102.07,1028.43,surge,2026-01-22,17,0.786,A,3727474635500
2026-02-25,2301,光寶科,192.0,30447331.0,58.46,174.66,166.6,162.11,surge,2026-01-22,17,0.843,A,444692697600
2026-02-26,2360,致茂,1380.0,2642732.0,36.47,1081.95,959.39,901.9,gap,2026-02-26,0,0.756,A,586839066000
2026-02-26,2404,漢唐,1130.0,7685292.0,86.84,976.05,938.25,889.33,surge,2026-02-26,0,0.845,A,215362971000
2026-02-26,1802,台玻,61.1,241443226.0,147.52,50.25,43.23,39.11,surge,2026-02-25,1,0.818,A,177682514880
2026-02-26,1303,南亞,91.8,133968653.0,122.98,79.45,69.73,63.48,surge,2026-02-24,2,0.836,A,728049422880
2026-02-26,2337,旺宏,110.0,144244619.0,158.67,89.82,67.3,54.34,surge,2026-02-24,2,0.769,A,217943968000
2026-02-26,7769,鴻勁,4860.0,9108250.0,442.66,4066.76,3607.99,3353.8,surge,2026-02-11,4,0.772,A,874459800000
2026-02-26,2383,台光電,2440.0,4713847.0,115.02,2028.21,1771.71,1644.88,surge,2026-02-09,6,0.737,A,874303484000
2026-02-26,2345,智邦,1400.0,5719491.0,80.07,1286.95,1183.53,1109.93,gap,2026-02-09,6,0.829,A,785565060000
2026-02-26,2368,金像電,826.0,8963475.0,74.04,764.15,690.88,652.96,gap,2026-02-09,6,0.841,A,421696871400
2026-02-26,6515,穎崴,5115.0,1016894.0,52.01,4426.25,3655.16,3210.28,surge,2026-02-03,10,0.771,A,184352784000
2026-02-26,6446,藥華藥,724.0,5637267.0,40.81,696.92,608.23,559.6,surge,2026-01-27,15,0.815,A,274851685600
2026-02-26,2308,台達電,1430.0,17965290.0,256.9,1245.79,1112.82,1035.06,surge,2026-01-22,18,0.792,A,3714486919000
2026-03-02,2360,致茂,1515.0,10658888.0,161.48,1123.2,977.61,912.04,surge,2026-03-02,0,0.701,A,644247235500
2026-03-02,1802,台玻,67.2,244135741.0,164.06,51.87,44.01,39.58,surge,2026-03-02,0,0.76,A,195421685760
2026-03-02,3481,群創,28.55,1001949319.0,286.06,23.5,20.14,17.4,surge,2026-02-26,1,0.802,A,228091585770
2026-03-02,2337,旺宏,116.0,177918726.0,206.39,92.32,68.9,55.36,surge,2026-02-24,3,0.733,A,229831820800
2026-03-02,2383,台光電,2380.0,3331488.0,79.29,2061.71,1791.66,1657.03,surge,2026-02-09,7,0.762,A,852804218000
2026-03-02,2345,智邦,1415.0,4142561.0,58.62,1299.15,1191.12,1114.98,gap,2026-02-09,7,0.819,A,793981828500
2026-03-02,6515,穎崴,4775.0,604282.0,28.85,4459.47,3691.88,3236.14,surge,2026-02-03,11,0.831,A,172098640000
2026-03-02,6505,台塑化,56.5,40909356.0,23.11,51.45,50.47,50.78,surge,2026-01-26,17,0.829,B,538216723050
2026-03-02,2308,台達電,1425.0,15569999.0,221.87,1262.86,1123.06,1041.51,surge,2026-01-22,19,0.796,A,3701499202500
