date,stock_code,stock_name,close,volume,turnover,ema20,ema60,ema120,signal_type,entry_date,d,r20,scenario,market_cap,exit_10pct_date,max_return_20d,ema20_cross_date,first_r_date
2026-03-23,2368,金像電,962.0,10072083.0,96.89,872.66,767.39,703.66,surge,2026-03-19,2,0.867,A,491128801800,2026-03-31,29.94,2026-03-09,False
2026-03-23,3189,景碩,346.0,7125514.0,24.65,316.19,254.05,211.75,surge,2026-03-18,3,0.87,A,158050032000,,42.05,2026-03-09,False
2026-03-23,3533,嘉澤,1985.0,2189650.0,43.46,1764.52,1570.13,1441.85,surge,2026-03-17,4,0.834,A,223381379500,,33.5,2026-03-10,False
2026-03-23,2360,致茂,1520.0,3534736.0,53.73,1405.75,1169.67,1033.29,gap,2026-03-11,8,0.86,A,646373464000,,48.36,2026-02-06,False
2026-03-24,6515,穎崴,8190.0,548384.0,44.91,6276.44,4808.84,3954.56,surge,2026-03-20,2,0.677,A,295180704000,2026-03-31,31.81,,False
2026-03-24,3533,嘉澤,1955.0,1646711.0,32.19,1782.66,1582.75,1450.33,surge,2026-03-17,5,0.847,A,220005338500,,35.55,2026-03-10,False
2026-03-25,2360,致茂,1625.0,2325150.0,37.78,1433.03,1194.44,1050.33,surge,2026-03-25,0,0.882,A,691024262500,,38.77,2026-02-06,False
2026-03-25,3533,嘉澤,2150.0,2971773.0,63.89,1817.65,1601.34,1461.89,surge,2026-03-25,0,0.814,A,241949605000,,23.26,2026-03-10,False
2026-03-25,2345,智邦,1685.0,6912402.0,116.47,1483.08,1324.31,1208.14,surge,2026-03-25,0,0.868,A,945483661500,2026-03-31,30.56,2026-03-04,False
2026-03-25,2308,台達電,1550.0,16571563.0,256.86,1385.82,1239.58,1126.74,surge,2026-03-25,0,0.891,A,4026192115000,2026-03-31,33.87,2026-03-09,False
2026-03-25,6515,穎崴,8450.0,655682.0,55.41,6483.44,4928.23,4028.86,surge,2026-03-20,3,0.662,A,304551520000,2026-03-31,27.75,,False
2026-03-25,2383,台光電,2845.0,3332111.0,94.8,2545.39,2138.88,1884.3,surge,2026-03-19,4,0.858,A,1019423529500,,57.29,2026-01-21,False
2026-03-25,2059,川湖,3615.0,788914.0,28.52,3361.68,3348.49,3388.49,surge,2026-03-11,10,0.896,B,344499016500,2026-03-31,8.85,2026-03-10,True
2026-03-26,2360,致茂,1640.0,5841103.0,95.79,1452.74,1209.04,1060.08,surge,2026-03-25,1,0.881,A,697402948000,2026-03-31,37.5,2026-02-06,False
2026-03-26,2313,華通,245.5,171324863.0,420.6,213.83,176.27,143.71,surge,2026-03-25,1,0.864,A,292591957300,2026-04-24,16.5,2026-03-10,False
2026-03-26,3533,嘉澤,2270.0,2887477.0,65.55,1860.73,1623.27,1475.25,surge,2026-03-25,1,0.773,A,255453769000,2026-04-07,19.38,2026-03-10,False
2026-03-26,2345,智邦,1675.0,7062091.0,118.29,1501.36,1335.81,1215.86,surge,2026-03-25,1,0.875,A,939872482500,,31.34,2026-03-04,False
2026-03-26,6515,穎崴,8145.0,150179.0,12.23,6641.69,5033.69,4096.9,surge,2026-03-20,4,0.693,A,293558832000,2026-03-31,32.54,,False
2026-03-26,2383,台光電,2945.0,4555967.0,134.17,2583.45,2165.31,1901.84,surge,2026-03-19,5,0.832,A,1055255639500,2026-03-31,60.61,2026-01-21,False
2026-03-26,4938,和碩,80.7,25011228.0,20.18,75.17,72.48,71.42,gap,2026-03-12,10,0.877,A,216450723570,,4.96,2026-03-11,True
2026-03-26,2059,川湖,3615.0,765605.0,27.68,3385.8,3357.23,3392.24,surge,2026-03-11,11,0.899,B,344499016500,2026-03-31,9.54,2026-03-10,False
2026-03-27,2313,華通,270.0,156245171.0,421.86,219.18,179.34,145.8,surge,2026-03-27,0,0.796,A,321791562000,2026-04-23,5.93,2026-03-10,False
2026-03-27,3533,嘉澤,2260.0,1881243.0,42.52,1898.75,1644.14,1488.22,surge,2026-03-25,2,0.776,A,254328422000,2026-04-07,19.91,2026-03-10,False
2026-03-27,2345,智邦,1655.0,4485957.0,74.24,1515.99,1346.28,1223.12,surge,2026-03-25,2,0.886,A,928650124500,,38.67,2026-03-04,False
2026-03-27,6515,穎崴,7915.0,88631.0,7.02,6762.95,5128.16,4160.0,surge,2026-03-20,5,0.719,A,285269264000,2026-04-02,36.39,,False
2026-03-27,2383,台光電,2910.0,2066364.0,60.13,2614.55,2189.72,1918.5,surge,2026-03-19,6,0.843,A,1042714401000,2026-03-31,62.54,2026-01-21,False
2026-03-27,4938,和碩,80.9,11954625.0,9.67,75.71,72.75,71.57,gap,2026-03-12,11,0.872,A,216987156590,,4.7,2026-03-11,False
2026-03-27,2059,川湖,3600.0,425023.0,15.3,3406.2,3365.19,3395.67,surge,2026-03-11,12,0.899,B,343069560000,2026-03-31,10.56,2026-03-10,False
2026-03-30,2313,華通,263.0,132499877.0,348.47,223.35,182.09,147.74,surge,2026-03-27,1,0.819,A,313448817800,2026-04-23,8.75,2026-03-10,False
2026-03-30,2360,致茂,1625.0,3136467.0,50.97,1483.13,1235.56,1078.44,surge,2026-03-25,3,0.898,A,691024262500,,38.77,2026-02-06,False
2026-03-30,3533,嘉澤,2220.0,2251377.0,49.98,1929.35,1663.02,1500.32,surge,2026-03-25,3,0.789,A,249827034000,,22.07,2026-03-10,False
2026-03-30,2345,智邦,1635.0,3927435.0,64.21,1527.32,1355.74,1229.92,surge,2026-03-25,3,0.899,A,917427766500,,40.37,2026-03-04,False
2026-03-30,6515,穎崴,7675.0,127610.0,9.79,6849.82,5211.67,4218.1,surge,2026-03-20,6,0.747,A,276619280000,2026-04-02,40.65,,False
2026-03-30,2383,台光電,2785.0,3755290.0,104.58,2630.78,2209.24,1932.82,surge,2026-03-19,7,0.881,A,997924263500,,69.84,2026-01-21,False
2026-03-30,4938,和碩,78.6,11562845.0,9.09,75.99,72.95,71.69,gap,2026-03-12,12,0.893,A,210818176860,,7.76,2026-03-11,False
2026-03-31,2313,華通,248.0,131044723.0,324.99,225.7,184.25,149.4,surge,2026-03-27,2,0.866,A,295571508800,2026-04-23,15.32,2026-03-10,False
2026-04-01,3533,嘉澤,2125.0,2571867.0,54.65,1958.38,1690.44,1519.58,surge,2026-03-25,5,0.829,A,239136237500,,27.53,2026-03-10,False
2026-04-01,6515,穎崴,7290.0,245732.0,17.91,6917.6,5341.28,4316.54,surge,2026-03-20,8,0.809,A,262743264000,,48.08,,False
2026-04-01,4938,和碩,78.2,7788953.0,6.09,76.22,73.22,71.87,gap,2026-03-12,14,0.893,A,209745310820,,8.31,2026-03-11,False
2026-04-02,4938,和碩,78.0,5945310.0,4.64,76.39,73.38,71.97,gap,2026-03-12,15,0.898,A,209208877800,,8.59,2026-03-11,False
2026-04-07,2313,華通,275.0,110531184.0,303.96,236.49,192.13,155.13,surge,2026-04-01,2,0.81,A,327750665000,2026-04-22,4.0,2026-03-10,False
2026-04-08,2360,致茂,1725.0,2434349.0,41.99,1525.49,1289.09,1118.75,gap,2026-04-08,0,0.883,A,733548832500,,35.94,2026-03-31,True
2026-04-08,2383,台光電,3170.0,2230541.0,70.71,2730.27,2310.35,2007.27,gap,2026-04-08,0,0.853,A,1135877887000,,56.47,2026-03-31,True
2026-04-08,2308,台達電,1665.0,13400336.0,223.12,1451.22,1300.33,1173.08,gap,2026-04-08,0,0.857,A,4324909594500,,36.94,2026-03-31,True
2026-04-08,3189,景碩,394.0,15644754.0,61.64,336.67,280.25,232.36,gap,2026-04-08,0,0.844,A,179976048000,,34.77,2026-03-31,True
2026-04-08,2313,華通,274.0,118089367.0,323.56,240.06,194.82,157.1,surge,2026-04-01,3,0.817,A,326558844400,2026-04-23,4.38,2026-03-10,False
2026-04-08,2345,智邦,1710.0,5374240.0,91.9,1565.42,1396.22,1260.97,surge,2026-04-01,3,0.899,A,959511609000,,49.71,2026-03-31,True
2026-04-08,4938,和碩,79.6,10550165.0,8.4,76.82,73.73,72.2,gap,2026-03-12,17,0.879,A,213500341960,,6.41,2026-03-11,False
2026-04-09,2368,金像電,1095.0,9838380.0,107.73,923.24,820.06,742.71,surge,2026-04-09,0,0.842,A,559029145500,,35.16,2026-03-31,True
2026-04-09,2360,致茂,1840.0,6396566.0,117.7,1555.44,1307.15,1130.67,gap,2026-04-08,1,0.836,A,782452088000,,27.45,2026-03-31,False
2026-04-09,3533,嘉澤,2310.0,1398947.0,32.32,2026.96,1748.8,1560.61,surge,2026-04-08,1,0.853,A,259955157000,,23.38,2026-03-10,False
2026-04-09,2383,台光電,3220.0,3254067.0,104.78,2776.91,2340.17,2027.31,gap,2026-04-08,1,0.848,A,1153793942000,,54.04,2026-03-31,False
2026-04-09,2308,台達電,1645.0,15129409.0,248.88,1469.68,1311.63,1180.88,gap,2026-04-08,1,0.874,A,4272958728500,,38.6,2026-03-31,False
2026-04-09,3189,景碩,387.0,51903063.0,200.86,341.46,283.75,234.92,gap,2026-04-08,1,0.868,A,176778504000,,37.21,2026-03-31,False
2026-04-09,2313,華通,281.5,98834887.0,278.22,244.01,197.66,159.16,surge,2026-04-01,4,0.804,A,335497498900,2026-04-20,1.6,2026-03-10,False
2026-04-09,4938,和碩,80.0,7465957.0,5.97,77.13,73.93,72.32,gap,2026-03-12,18,0.877,A,214573208000,,5.88,2026-03-11,False
2026-04-10,2345,智邦,1835.0,5713072.0,104.83,1601.83,1419.92,1277.43,surge,2026-04-10,0,0.86,A,1029651346500,,41.14,2026-03-31,False
2026-04-10,2368,金像電,1090.0,9042307.0,98.56,939.12,828.91,748.45,surge,2026-04-09,1,0.851,A,556476501000,,35.78,2026-03-31,False
2026-04-10,2360,致茂,1785.0,4051559.0,72.32,1577.3,1322.82,1141.49,gap,2026-04-08,2,0.867,A,759063574500,,32.21,2026-03-31,False
2026-04-10,2383,台光電,3420.0,3018570.0,103.24,2838.16,2375.58,2050.33,gap,2026-04-08,2,0.805,A,1225458162000,,45.03,2026-03-31,False
2026-04-10,2308,台達電,1735.0,11557080.0,200.52,1494.95,1325.52,1190.04,gap,2026-04-08,2,0.834,A,4506737625500,,31.41,2026-03-31,False
2026-04-10,2376,技嘉,262.5,16450457.0,43.18,237.15,235.81,237.49,surge,2026-04-08,2,0.894,B,175845836250,,23.62,2026-04-07,True
2026-04-10,2313,華通,286.0,87024000.0,248.89,248.01,200.56,161.25,surge,2026-04-01,5,0.8,A,340860691600,2026-04-20,-2.45,2026-03-10,False
2026-04-10,4938,和碩,80.7,10120112.0,8.17,77.47,74.15,72.46,gap,2026-03-12,19,0.869,A,216450723570,,4.96,2026-03-11,False
2026-04-13,6515,穎崴,8560.0,525598.0,44.99,7301.79,5769.07,4636.99,surge,2026-04-13,0,0.864,A,308516096000,,26.11,2026-04-02,True
2026-04-13,2345,智邦,1820.0,2933873.0,53.4,1622.6,1433.04,1286.4,surge,2026-04-10,1,0.87,A,1021234578000,,42.31,2026-03-31,False
2026-04-13,2368,金像電,1055.0,4989390.0,52.64,950.16,836.32,753.52,surge,2026-04-09,2,0.881,A,538607989500,,40.28,2026-03-31,False
2026-04-13,2360,致茂,1880.0,4603040.0,86.54,1606.13,1341.08,1153.69,gap,2026-04-08,3,0.825,A,799461916000,,29.79,2026-03-31,False
2026-04-13,2383,台光電,3325.0,2472083.0,82.2,2884.52,2406.71,2071.4,gap,2026-04-08,3,0.833,A,1191417657500,,49.17,2026-03-31,False
2026-04-13,2308,台達電,1740.0,7069198.0,123.0,1518.28,1339.1,1199.13,gap,2026-04-08,3,0.833,A,4519725342000,,31.03,2026-03-31,False
2026-04-13,2376,技嘉,264.0,9009291.0,23.78,239.71,236.74,237.93,surge,2026-04-08,3,0.89,B,176850669600,,22.92,2026-04-07,False
2026-04-13,2313,華通,279.0,66575983.0,185.75,250.96,203.13,163.2,surge,2026-04-01,6,0.826,A,332517947400,2026-04-20,-1.61,2026-03-10,False
2026-04-13,3443,創意,2775.0,3023352.0,83.9,2488.5,2431.5,2362.07,surge,2026-04-01,6,0.874,A,371883022500,,106.49,2026-04-07,True
2026-04-14,2383,台光電,3605.0,3407745.0,122.85,2953.14,2445.99,2096.75,surge,2026-04-14,0,0.799,A,1291747565500,,37.59,2026-03-31,False
2026-04-14,1802,台玻,68.2,292052076.0,199.18,57.62,52.3,46.38,surge,2026-04-14,0,0.833,A,198329746560,,8.8,2026-04-07,True
2026-04-14,2368,金像電,1150.0,7030618.0,80.85,969.19,846.6,760.07,surge,2026-04-14,0,0.829,A,587108235000,,28.7,2026-03-31,False
2026-04-14,3443,創意,3050.0,4080105.0,124.44,2541.98,2451.78,2373.44,surge,2026-04-14,0,0.808,A,408736295000,,87.87,2026-04-07,False
2026-04-14,6515,穎崴,8470.0,359908.0,30.48,7413.05,5857.63,4700.35,surge,2026-04-13,1,0.88,A,305272352000,,27.45,2026-04-02,False
2026-04-14,1301,台塑,54.3,113652609.0,61.71,48.01,46.22,44.15,surge,2026-04-13,1,0.861,A,345659725440,2026-05-08,0.37,2026-04-02,True
2026-04-14,2345,智邦,1890.0,4059621.0,76.73,1648.07,1448.02,1296.38,surge,2026-04-10,2,0.84,A,1060512831000,,37.04,2026-03-31,False
2026-04-14,2360,致茂,1840.0,3470133.0,63.85,1628.4,1357.44,1165.04,gap,2026-04-08,4,0.845,A,782452088000,,32.61,2026-03-31,False
2026-04-14,2308,台達電,1750.0,12801739.0,224.03,1540.35,1352.58,1208.23,gap,2026-04-08,4,0.831,A,4545700775000,,30.29,2026-03-31,False
2026-04-14,2330,台積電,2055.0,46188401.0,949.17,1899.44,1811.01,1701.38,gap,2026-04-08,4,0.893,A,53291337847500,,12.41,2026-04-02,True
2026-04-14,2376,技嘉,263.5,10232265.0,26.96,241.97,237.62,238.35,surge,2026-04-08,4,0.893,B,176515725150,,23.15,2026-04-07,False
2026-04-15,2360,致茂,2020.0,2929050.0,59.17,1665.7,1379.17,1179.17,surge,2026-04-15,0,0.802,A,858996314000,,20.79,2026-03-31,False
2026-04-15,6515,穎崴,9065.0,343049.0,31.1,7570.38,5962.79,4772.49,surge,2026-04-15,0,0.84,A,326717104000,,19.08,2026-04-02,False
2026-04-15,2383,台光電,3810.0,3998854.0,152.36,3034.75,2490.72,2125.07,surge,2026-04-14,1,0.759,A,1365203391000,,30.18,2026-03-31,False
2026-04-15,1802,台玻,69.2,279186168.0,193.2,58.72,52.85,46.76,surge,2026-04-14,1,0.82,A,201237807360,,7.23,2026-04-07,False
2026-04-15,2368,金像電,1165.0,9300414.0,108.35,987.84,857.04,766.76,surge,2026-04-14,1,0.819,A,594766168500,,27.04,2026-03-31,False
2026-04-15,3443,創意,3070.0,3760881.0,115.46,2592.27,2472.05,2384.95,surge,2026-04-14,1,0.806,A,411416533000,,86.64,2026-04-07,False
2026-04-15,1301,台塑,52.3,45995685.0,24.06,48.42,46.42,44.29,surge,2026-04-13,2,0.895,A,332928243840,2026-05-13,4.21,2026-04-02,False
2026-04-15,2345,智邦,1970.0,7294130.0,143.69,1678.73,1465.13,1307.51,surge,2026-04-10,3,0.811,A,1105402263000,,35.79,2026-03-31,False
2026-04-15,3533,嘉澤,2375.0,1774965.0,42.16,2111.71,1815.27,1607.05,surge,2026-04-08,5,0.859,A,267269912500,,20.0,2026-03-10,False
2026-04-15,2308,台達電,1785.0,12877432.0,229.86,1563.65,1366.75,1217.77,gap,2026-04-08,5,0.817,A,4636614790500,,27.73,2026-03-31,False
2026-04-15,2330,台積電,2080.0,46824833.0,973.96,1916.63,1819.83,1707.64,gap,2026-04-08,5,0.881,A,53939650960000,,11.06,2026-04-02,False
2026-04-15,2376,技嘉,279.0,25948743.0,72.4,245.5,238.97,239.02,surge,2026-04-08,5,0.844,B,186899003100,,17.2,2026-04-07,False
2026-04-15,2454,聯發科,1790.0,22780413.0,407.77,1627.46,1614.99,1521.8,surge,2026-04-08,5,0.893,A,2871002838000,,116.76,2026-04-10,True
2026-04-16,6515,穎崴,9820.0,464610.0,45.62,7784.63,6089.25,4855.92,surge,2026-04-16,0,0.79,A,353928512000,,9.93,2026-04-02,False
2026-04-16,3443,創意,3345.0,4238415.0,141.77,2663.96,2500.67,2400.82,surge,2026-04-16,0,0.76,A,448269805500,,71.3,2026-04-07,False
2026-04-16,2303,聯電,68.3,282525368.0,192.96,60.34,59.03,55.83,gap,2026-04-16,0,0.859,A,859113230180,,61.05,2026-04-07,True
2026-04-16,2360,致茂,2050.0,6937309.0,142.21,1702.3,1401.16,1193.56,surge,2026-04-15,1,0.795,A,871753685000,,19.02,2026-03-31,False
2026-04-16,2383,台光電,3835.0,2880746.0,110.48,3110.96,2534.79,2153.33,surge,2026-04-14,2,0.758,A,1374161418500,,29.34,2026-03-31,False
2026-04-16,1802,台玻,69.9,241025940.0,168.48,59.78,53.41,47.14,surge,2026-04-14,2,0.808,A,203273449920,,6.15,2026-04-07,False
2026-04-16,2368,金像電,1165.0,4307343.0,50.18,1004.71,867.14,773.34,surge,2026-04-14,2,0.821,A,594766168500,,27.04,2026-03-31,False
2026-04-16,1301,台塑,54.5,40659384.0,22.16,49.0,46.68,44.46,surge,2026-04-13,3,0.859,A,346932873600,2026-05-08,-2.02,2026-04-02,False
2026-04-16,2345,智邦,2035.0,3884881.0,79.06,1712.66,1483.82,1319.54,surge,2026-04-10,4,0.792,A,1141874926500,,31.45,2026-03-31,False
2026-04-16,3533,嘉澤,2510.0,1689602.0,42.41,2149.64,1838.05,1621.97,surge,2026-04-08,6,0.823,A,282462097000,,13.55,2026-03-10,False
2026-04-16,2308,台達電,1845.0,13254811.0,244.55,1590.45,1382.43,1228.13,gap,2026-04-08,6,0.794,A,4792467388500,,23.58,2026-03-31,False
2026-04-16,3189,景碩,393.5,43262498.0,170.24,356.63,298.44,246.46,gap,2026-04-08,6,0.885,A,179747652000,,34.94,2026-03-31,False
2026-04-16,2330,台積電,2085.0,35974352.0,750.07,1932.67,1828.52,1713.88,gap,2026-04-08,6,0.879,A,54069313582500,,10.79,2026-04-02,False
2026-04-16,2376,技嘉,281.0,15475639.0,43.49,248.88,240.35,239.71,surge,2026-04-08,6,0.838,A,188238780900,,16.37,2026-04-07,False
2026-04-16,2454,聯發科,1895.0,17931934.0,339.81,1652.94,1624.17,1527.97,surge,2026-04-08,6,0.84,A,3039413619000,,104.75,2026-04-10,False
2026-04-16,1303,南亞,90.5,93119071.0,84.27,82.85,77.61,70.95,surge,2026-03-30,11,0.866,A,717739354800,,3.87,2026-04-02,True
2026-04-17,2404,漢唐,1025.0,11342323.0,116.26,925.8,937.95,912.76,surge,2026-04-17,0,0.876,A,195351367500,,2.44,2026-04-15,True
2026-04-17,2360,致茂,2255.0,5889788.0,132.81,1754.94,1429.15,1211.11,surge,2026-04-17,0,0.744,A,958929053500,2026-04-21,8.2,2026-03-31,False
2026-04-17,6515,穎崴,10305.0,512887.0,52.85,8024.66,6227.47,4945.99,surge,2026-04-16,1,0.759,A,371408688000,,4.75,2026-04-02,False
2026-04-17,3443,創意,3255.0,1284330.0,41.8,2720.25,2525.4,2414.94,surge,2026-04-16,1,0.786,A,436208734500,,76.04,2026-04-07,False
2026-04-17,2303,聯電,73.0,497159388.0,362.93,61.55,59.49,56.12,gap,2026-04-16,1,0.802,A,918232295800,,52.05,2026-04-07,False
2026-04-17,2383,台光電,3800.0,2796395.0,106.26,3176.58,2576.27,2180.55,surge,2026-04-14,3,0.768,A,1361620180000,,30.53,2026-03-31,False
2026-04-17,1802,台玻,74.2,346753094.0,257.29,61.16,54.09,47.59,surge,2026-04-14,3,0.757,A,215778111360,2026-04-23,0.0,2026-04-07,False
2026-04-17,2368,金像電,1175.0,3836017.0,45.07,1020.93,877.23,779.98,surge,2026-04-14,3,0.816,A,599871457500,,25.96,2026-03-31,False
2026-04-17,1301,台塑,53.4,34349730.0,18.34,49.42,46.9,44.6,surge,2026-04-13,4,0.877,A,339930558720,2026-05-12,-1.5,2026-04-02,False
2026-04-17,2345,智邦,2070.0,3419131.0,70.78,1746.69,1503.04,1331.94,surge,2026-04-10,5,0.783,A,1161514053000,,29.23,2026-03-31,False
2026-04-17,3533,嘉澤,2490.0,709688.0,17.67,2182.05,1859.42,1636.32,surge,2026-04-08,7,0.837,A,280211403000,,14.46,2026-03-10,False
2026-04-17,2308,台達電,1840.0,10769751.0,198.16,1614.21,1397.44,1238.25,gap,2026-04-08,7,0.798,A,4779479672000,,23.91,2026-03-31,False
2026-04-17,3189,景碩,391.5,27129642.0,106.21,359.95,301.49,248.85,gap,2026-04-08,7,0.891,A,178834068000,,35.63,2026-03-31,False
2026-04-17,2376,技嘉,281.5,10874650.0,30.61,251.99,241.7,240.4,surge,2026-04-08,7,0.833,A,188573725350,,17.41,2026-04-07,False
2026-04-17,2454,聯發科,1925.0,16759982.0,322.63,1678.85,1634.03,1534.53,surge,2026-04-08,7,0.821,A,3087530985000,,101.56,2026-04-10,False
2026-04-17,7769,鴻勁,4500.0,1896445.0,85.34,4120.7,3925.88,3661.61,surge,2026-04-01,10,0.867,A,809685000000,,68.0,2026-04-02,True
2026-04-17,1303,南亞,87.7,96984026.0,85.05,83.31,77.94,71.23,surge,2026-03-30,12,0.884,A,695533054320,,7.18,2026-04-02,False
2026-04-20,3443,創意,3580.0,1159632.0,41.51,2802.13,2559.98,2434.2,surge,2026-04-20,0,0.736,A,479762602000,,60.06,2026-04-07,False
2026-04-20,3189,景碩,430.5,33909184.0,145.98,366.67,305.72,251.86,surge,2026-04-20,0,0.841,A,196648956000,,23.34,2026-03-31,False
2026-04-20,2404,漢唐,1025.0,6876555.0,70.48,935.24,940.81,914.62,surge,2026-04-17,1,0.874,A,195351367500,,2.44,2026-04-15,False
2026-04-20,6515,穎崴,10795.0,410261.0,44.29,8288.5,6377.23,5042.67,surge,2026-04-16,2,0.728,A,389069072000,2026-04-27,-0.6,2026-04-02,False
2026-04-20,2303,聯電,76.9,350982291.0,269.91,63.01,60.06,56.46,gap,2026-04-16,2,0.76,A,967288541740,,46.94,2026-04-07,False
2026-04-20,2834,臺企銀,16.9,79165282.0,13.38,15.58,15.52,15.59,gap,2026-04-16,2,0.898,B,164235244420,,-1.78,2026-03-31,True
2026-04-20,1802,台玻,70.9,262065052.0,185.8,62.08,54.64,47.98,surge,2026-04-14,4,0.785,A,206181510720,,4.65,2026-04-07,False
2026-04-20,2368,金像電,1210.0,5889970.0,71.27,1038.93,888.15,787.09,surge,2026-04-14,4,0.794,A,617739969000,,22.31,2026-03-31,False
2026-04-20,2383,台光電,3850.0,3606415.0,138.85,3240.72,2618.03,2208.14,surge,2026-04-14,4,0.762,A,1379536235000,,28.83,2026-03-31,False
2026-04-20,1301,台塑,52.6,22296453.0,11.73,49.72,47.09,44.74,surge,2026-04-13,5,0.889,A,334837966080,2026-05-13,-1.33,2026-04-02,False
2026-04-20,2345,智邦,2005.0,4046599.0,81.13,1771.29,1519.49,1343.06,surge,2026-04-10,6,0.81,A,1125041389500,,33.42,2026-03-31,False
2026-04-20,3533,嘉澤,2625.0,2224102.0,58.38,2224.24,1884.52,1652.66,surge,2026-04-08,8,0.8,A,295403587500,2026-05-15,8.57,2026-03-10,False
2026-04-20,2308,台達電,1900.0,12064485.0,229.23,1641.43,1413.91,1249.19,gap,2026-04-08,8,0.773,A,4935332270000,,20.0,2026-03-31,False
2026-04-20,2376,技嘉,279.0,8155064.0,22.75,254.56,242.92,241.04,surge,2026-04-08,8,0.836,A,186899003100,,18.46,2026-04-07,False
2026-04-20,2454,聯發科,1900.0,11656022.0,221.46,1699.91,1642.75,1540.57,surge,2026-04-08,8,0.825,A,3047433180000,,104.21,2026-04-10,False
2026-04-20,7769,鴻勁,4445.0,1056656.0,46.97,4151.58,3942.9,3674.56,surge,2026-04-01,11,0.866,A,799788850000,,70.08,2026-04-02,False
2026-04-20,1303,南亞,85.7,70736630.0,60.62,83.54,78.2,71.47,surge,2026-03-30,13,0.89,A,679671411120,,9.68,2026-04-02,False
2026-04-21,2345,智邦,2190.0,6399329.0,140.15,1811.17,1541.48,1357.06,surge,2026-04-21,0,0.794,A,1228848201000,,22.15,2026-03-31,False
2026-04-21,2454,聯發科,2090.0,19459855.0,406.71,1737.06,1657.42,1549.65,surge,2026-04-21,0,0.783,A,3352176498000,,85.65,2026-04-10,False
2026-04-21,3189,景碩,473.5,38001566.0,179.94,376.85,311.22,255.52,gap,2026-04-21,0,0.769,A,216291012000,,12.14,2026-03-31,False
2026-04-21,3443,創意,3735.0,1074702.0,40.14,2890.97,2598.51,2455.7,surge,2026-04-20,1,0.705,A,500534446500,,53.41,2026-04-07,False
2026-04-21,2404,漢唐,1000.0,7030412.0,70.3,941.41,942.75,916.03,surge,2026-04-17,2,0.895,A,190586700000,,5.0,2026-04-15,False
2026-04-21,6515,穎崴,10715.0,421040.0,45.11,8519.6,6519.45,5136.43,surge,2026-04-16,3,0.737,A,386185744000,2026-04-27,0.14,2026-04-02,False
2026-04-21,2303,聯電,76.2,317295735.0,241.78,64.27,60.59,56.79,gap,2026-04-16,3,0.767,A,958483574520,,48.29,2026-04-07,False
2026-04-21,1802,台玻,74.2,190381761.0,141.26,63.24,55.29,48.41,surge,2026-04-14,5,0.745,A,215778111360,2026-04-23,-1.89,2026-04-07,False
2026-04-21,2368,金像電,1225.0,4412657.0,54.06,1056.66,899.19,794.33,surge,2026-04-14,5,0.782,A,625397902500,,20.82,2026-03-31,False
2026-04-21,2383,台光電,3950.0,2771442.0,109.47,3308.27,2661.71,2236.93,surge,2026-04-14,5,0.743,A,1415368345000,,25.57,2026-03-31,False
2026-04-21,3533,嘉澤,2635.0,1351914.0,35.62,2263.36,1909.13,1668.9,surge,2026-04-08,9,0.799,A,296528934500,2026-05-15,8.16,2026-03-10,False
2026-04-21,2308,台達電,2015.0,11917108.0,240.13,1677.01,1433.62,1261.84,gap,2026-04-08,9,0.729,A,5234049749500,,13.15,2026-03-31,False
2026-04-21,2301,光寶科,171.5,45494582.0,78.02,158.86,160.43,160.21,surge,2026-04-08,9,0.878,A,397212487700,,36.73,2026-04-13,True
2026-04-21,2330,台積電,2050.0,28055761.0,575.14,1959.39,1848.19,1729.54,gap,2026-04-08,9,0.888,A,53161675225000,,12.68,2026-04-02,False
2026-04-21,2376,技嘉,288.5,15844531.0,45.71,257.79,244.42,241.83,surge,2026-04-08,9,0.804,A,193262947650,,14.56,2026-04-07,False
2026-04-21,7769,鴻勁,4465.0,1166462.0,52.08,4181.43,3960.02,3687.62,surge,2026-04-01,12,0.854,A,803387450000,,69.32,2026-04-02,False
2026-04-21,1303,南亞,88.4,58398932.0,51.62,84.0,78.53,71.75,surge,2026-03-30,14,0.847,A,701084629440,,6.33,2026-04-02,False
2026-04-22,2454,聯發科,2295.0,24343038.0,558.67,1790.2,1678.32,1561.97,surge,2026-04-22,0,0.721,A,3680978499000,,69.06,2026-04-10,False
2026-04-22,2345,智邦,2200.0,4732097.0,104.11,1848.2,1563.07,1371.0,surge,2026-04-21,1,0.793,A,1234459380000,,21.59,2026-03-31,False
2026-04-22,3189,景碩,491.5,53118820.0,261.08,387.77,317.13,259.42,gap,2026-04-21,1,0.74,A,224513268000,,8.04,2026-03-31,False
2026-04-22,3443,創意,3675.0,927944.0,34.1,2965.64,2633.8,2475.85,surge,2026-04-20,2,0.717,A,492493732500,,55.92,2026-04-07,False
2026-04-22,2404,漢唐,1000.0,4021922.0,40.22,946.99,944.62,917.41,surge,2026-04-17,3,0.893,A,190586700000,,5.0,2026-04-15,False
2026-04-22,6515,穎崴,10730.0,350969.0,37.66,8730.11,6657.5,5228.88,surge,2026-04-16,4,0.735,A,386726368000,2026-04-27,0.0,2026-04-02,False
2026-04-22,2303,聯電,78.6,232933889.0,183.09,65.63,61.18,57.15,gap,2026-04-16,4,0.744,A,988672033559,,43.77,2026-04-07,False
